,code,name,pageRank,embedding,tsne,community,pca_x,pca_y,tsne_x,tsne_y,時価総額,セクター_en,従業員数,PBR,総収入,純利益,年,名前,セクター,address,lon,lat,start_value,end_value,return_ratio,log_price_rate,marker,color_default
248,2204,(株)中村屋,0.6437018194228583,"[0.2969758212566376, -1.4572904109954834, 1.6701433658599854, -0.7428387403488159, -0.8839757442474365, -0.24843770265579224, -0.9802348613739014, 0.07858145982027054, -0.00680932030081749, 0.8197978138923645]","[-5.586664199829102, -3.1007320880889893]",255,-0.18862352735304563,-0.40019637407057834,-5.586664199829102,-3.1007320880889893,24739561472.0,Consumer Defensive,822.0,0.9720324,41357000000.0,729000000.0,2018.0,中村屋,食品,〒160-0022 東京都新宿区新宿３−２６−１３,35.688435,139.705475,4274.84,4005.0,-0.06312283032815266,-0.06520309426741235,-,blue
249,2206,江崎グリコ,1.741865399689414,"[-0.47349312901496887, -2.3534836769104004, 1.6053829193115234, -1.4908850193023682, -3.027862548828125, 0.7189803123474121, 0.8500522375106812, 2.3080053329467773, 0.7141809463500977, 0.550220787525177]","[-35.566436767578125, 59.848297119140625]",266,-0.39677852506775785,-0.4332711173484711,-35.566436767578125,59.848297119140625,297142845440.0,Consumer Defensive,,1.340137,344048000000.0,11836000000.0,2020.0,江崎グリコ,食品,〒555-8502 大阪市西淀川区歌島４−６−５,34.715183,135.465103,4800.34,4535.0,-0.055275251336363705,-0.05686166517151658,-,blue
250,2207,名糖産業,0.30336956031873624,"[0.022301601245999336, -0.5870119333267212, 0.6488764882087708, -0.3638591170310974, -0.6126011610031128, -0.04087325185537338, -0.13440878689289093, 1.1218674182891846, 0.2639583647251129, -0.09619802236557007]","[-29.136062622070312, -13.121118545532227]",266,-0.4483772434528646,-0.15126798118727927,-29.136062622070312,-13.121118545532227,26423468032.0,Consumer Defensive,525.0,0.5869126,22995000000.0,608000000.0,2020.0,名糖産業,食品,〒451-8520 名古屋市西区笹塚町２−４１,35.197338,136.88476599999998,1339.86,1488.0,0.11056379024674227,0.10486780551818632,-,blue
251,2208,(株)ブルボン,0.3930719256604788,"[-0.23970769345760345, -1.453980803489685, 1.0878827571868896, -0.9886425733566284, -1.9130160808563232, 0.17367683351039886, -0.09350337088108063, 1.7917810678482056, 0.1928531676530838, -0.023491553962230682]","[-36.65979766845703, 58.026424407958984]",266,-0.4565548988181631,-0.31946416960613505,-36.65979766845703,58.026424407958984,50811604992.0,Consumer Defensive,4271.0,1.0288252,117551000000.0,1875000000.0,2020.0,ブルボン,食品,〒945-8611 新潟県柏崎市駅前１−３−１,37.361256748361,138.55750427767,1743.87,1999.0,0.14630104308233993,0.13654027409421848,-,blue
252,2209,井村屋グループ,0.7197710829321294,"[0.05953728407621384, -1.6308101415634155, 1.1281886100769043, -1.106284260749817, -1.048905611038208, -0.228952094912529, -0.28298985958099365, 0.5281968712806702, 0.16195660829544067, 0.6717396974563599]","[-6.137142658233643, -3.0376124382019043]",266,-0.30936878095876474,-0.4728730840394693,-6.137142658233643,-3.0376124382019043,34805301248.0,Consumer Defensive,961.0,2.2028694,42309000000.0,137000000.0,2020.0,井村屋グループ,食品,〒514-8530 津市高茶屋７−１−１,34.66581,136.500504,1893.44,2536.0,0.3393611627513943,0.29219275606878736,-,blue
253,2211,(株)不二家,0.5092514937532543,"[-0.08428852260112762, -1.3440818786621094, 0.847518265247345, -0.6176340579986572, -1.3855723142623901, 0.63200843334198, 0.3306342661380768, 0.7722654342651367, 0.34138262271881104, 0.5910276174545288]","[-21.8553466796875, -8.157389640808105]",266,-0.2909257201782766,-0.5085957169253723,-21.8553466796875,-8.157389640808105,60005830656.0,Consumer Defensive,,1.2440236999999998,99085000000.0,1046000000.0,2020.0,不二家,食品,〒112-0012 東京都文京区大塚２−１５−６,35.717735,139.734283,2109.84,2350.0,0.11382853676108133,0.1078032129271718,-,blue
254,2212,山崎製パン,2.1848799487746744,"[-0.49174970388412476, -3.165132999420166, 4.012818336486816, -2.03778076171875, -1.4823273420333862, -0.7444124817848206, -2.6550235748291016, -0.062219198793172836, 1.7358253002166748, 2.0241641998291016]","[-7.378226280212402, 64.27118682861328]",255,-0.1858224941749975,-0.2568139329288203,-7.378226280212402,64.27118682861328,396087787520.0,Consumer Defensive,,1.2241569,1014741000000.0,6956000000.0,2020.0,山崎製パン,食品,〒101-8585 東京都千代田区岩本町３−１０−１,35.692654,139.779465,1925.07,1724.0,-0.10444814993740484,-0.11031515847346876,-,blue
255,2215,第一屋製パン,1.8326770462095736,"[-0.7164307832717896, -3.2008328437805176, 4.5787739753723145, -1.572003722190857, -1.5767529010772705, -0.931609034538269, -3.2601258754730225, -0.1882462501525879, 1.8398901224136353, 2.0628011226654053]","[-7.386648654937744, 64.26874542236328]",255,-0.19546154451476982,-0.20683080704303866,-7.386648654937744,64.26874542236328,6833652224.0,Consumer Defensive,,0.83595467,24021000000.0,-368000000.0,2020.0,第一屋製パン,食品,〒187-0031 東京都小平市小川東町３−６−１,35.73253300000001,139.475784,967.0,987.0,0.02068252326783868,0.020471543980187284,-,blue
256,2216,カンロ,0.15000000000000002,"[-0.5113002061843872, -0.5809349417686462, 0.5588350296020508, -0.7652289867401123, -0.5029406547546387, 0.21227936446666718, -0.5524531006813049, 0.815173864364624, -0.07131239771842957, 0.11176279932260513]","[-27.135297775268555, -16.556964874267578]",266,-0.41774471820031484,-0.3078051282553444,-27.135297775268555,-16.556964874267578,10450397184.0,Consumer Defensive,,0.93513495,23321485000.0,610513000.0,2020.0,カンロ,食品,〒163-1437 東京都新宿区西新宿３−２０−２ 東京オペラシティビル,35.679766665639,139.69005277594,1572.11,1505.0,-0.04268785263117714,-0.043625767912778106,-,blue
257,2217,モロゾフ,0.33392196860477263,"[0.1092623770236969, -1.2799370288848877, 1.0622254610061646, -0.6992820501327515, -0.9522513151168823, -0.18047596514225006, -0.7107070088386536, 0.27350854873657227, -0.05201932415366173, 0.5158481597900391]","[-6.061913013458252, -3.10587477684021]",255,-0.29219556313134804,-0.39710522227650985,-6.061913013458252,-3.10587477684021,20639801344.0,Consumer Defensive,632.0,1.3140417,29523000000.0,1095000000.0,2020.0,モロゾフ,食品,〒658-0046 神戸市東灘区御影本町６−１１−１９,34.710339000000005,135.25773600000002,5015.61,5879.59,0.17225820986878976,0.15893198247661033,-,blue
258,2218,日糧製パン,1.9747724813409147,"[-0.6009323596954346, -3.2008907794952393, 4.578759670257568, -1.6440420150756836, -1.6267374753952026, -0.8835074305534363, -3.1993517875671387, -0.07993600517511368, 1.8412108421325684, 2.166347026824951]","[-7.385518550872803, 64.26751708984375]",255,-0.20053713590625935,-0.21803291436480499,-7.385518550872803,64.26751708984375,,,,,,,,,,,,,,,,,-,blue
